row_index,group_fold,media_source,is_fake
74505,4,guardian,0
74506,4,guardian,0
74507,4,guardian,0
74508,4,guardian,0
74509,4,guardian,0
74510,4,guardian,0
74511,4,guardian,0
74512,4,guardian,0
74513,4,guardian,0
74514,4,guardian,0
74515,4,guardian,0
74516,4,guardian,0
74517,4,guardian,0
74518,4,guardian,0
74519,4,guardian,0
74520,4,guardian,0
74521,4,guardian,0
74522,4,guardian,0
74523,4,guardian,0
74524,4,guardian,0
74525,4,guardian,0
74526,4,guardian,0
74527,4,guardian,0
74528,4,guardian,0
74529,4,guardian,0
74530,4,guardian,0
74531,4,guardian,0
74532,4,guardian,0
74533,4,guardian,0
74534,4,guardian,0
74535,4,guardian,0
74536,4,guardian,0
74537,4,guardian,0
74538,4,guardian,0
74539,4,guardian,0
74540,4,guardian,0
74541,4,guardian,0
74542,4,guardian,0
74543,4,guardian,0
74544,4,guardian,0
74545,4,guardian,0
74546,4,guardian,0
74547,4,guardian,0
74548,4,guardian,0
74549,4,guardian,0
74550,4,guardian,0
74551,4,guardian,0
74552,4,guardian,0
74553,4,guardian,0
74554,4,guardian,0
74555,4,guardian,0
74556,4,guardian,0
74557,4,guardian,0
74558,4,guardian,0
74559,4,guardian,0
74560,4,guardian,0
74561,4,guardian,0
74562,4,guardian,0
74563,4,guardian,0
74564,4,guardian,0
74565,4,guardian,0
74566,4,guardian,0
74567,4,guardian,0
74568,4,guardian,0
74569,4,guardian,0
74570,4,guardian,0
74571,4,guardian,0
74572,4,guardian,0
74573,4,guardian,0
74574,4,guardian,0
74575,4,guardian,0
74576,4,guardian,0
74577,4,guardian,0
74578,4,guardian,0
74579,4,guardian,0
74580,4,guardian,0
74581,4,guardian,0
74582,4,guardian,0
74583,4,guardian,0
74584,4,guardian,0
74585,4,guardian,0
74586,4,guardian,0
74587,4,guardian,0
74588,4,guardian,0
74589,4,guardian,0
74590,4,guardian,0
74591,4,guardian,0
74592,4,guardian,0
74593,4,guardian,0
74594,4,guardian,0
74595,4,guardian,0
74596,4,guardian,0
74597,4,guardian,0
74598,4,guardian,0
74599,4,guardian,0
74600,4,guardian,0
74601,4,guardian,0
74602,4,guardian,0
74603,4,guardian,0
74604,4,guardian,0
74605,4,guardian,0
74606,4,guardian,0
74607,4,guardian,0
74608,4,guardian,0
74609,4,guardian,0
74610,4,guardian,0
74611,4,guardian,0
74612,4,guardian,0
74613,4,guardian,0
74614,4,guardian,0
74615,4,guardian,0
74616,4,guardian,0
74617,4,guardian,0
74618,4,guardian,0
74619,4,guardian,0
74620,4,guardian,0
74621,4,guardian,0
74622,4,guardian,0
74623,4,guardian,0
74624,4,guardian,0
74625,4,guardian,0
74626,4,guardian,0
74627,4,guardian,0
74628,4,guardian,0
74629,4,guardian,0
74630,4,guardian,0
74631,4,guardian,0
74632,4,guardian,0
74633,4,guardian,0
74634,4,guardian,0
74635,4,guardian,0
74636,4,guardian,0
74637,4,guardian,0
74638,4,guardian,0
74639,4,guardian,0
74640,4,guardian,0
74641,4,guardian,0
74642,4,guardian,0
74643,4,guardian,0
74644,4,guardian,0
74645,4,guardian,0
74646,4,guardian,0
74647,4,guardian,0
74648,4,guardian,0
74649,4,guardian,0
74650,4,guardian,0
74651,4,guardian,0
74652,4,guardian,0
74653,4,guardian,0
74654,4,guardian,0
74655,4,guardian,0
74656,4,guardian,0
74657,4,guardian,0
74658,4,guardian,0
74659,4,guardian,0
74660,4,guardian,0
74661,4,guardian,0
74662,4,guardian,0
74663,4,guardian,0
74664,4,guardian,0
74665,4,guardian,0
74666,4,guardian,0
74667,4,guardian,0
74668,4,guardian,0
74669,4,guardian,0
74670,4,guardian,0
74671,4,guardian,0
74672,4,guardian,0
74673,4,guardian,0
74674,4,guardian,0
74675,4,guardian,0
74676,4,guardian,0
74677,4,guardian,0
74678,4,guardian,0
74679,4,guardian,0
74680,4,guardian,0
74681,4,guardian,0
74682,4,guardian,0
74683,4,guardian,0
74684,4,guardian,0
74685,4,guardian,0
74686,4,guardian,0
74687,4,guardian,0
74688,4,guardian,0
74689,4,guardian,0
74690,4,guardian,0
74691,4,guardian,0
74692,4,guardian,0
74693,4,guardian,0
74694,4,guardian,0
74695,4,guardian,0
74696,4,guardian,0
74697,4,guardian,0
74698,4,guardian,0
74699,4,guardian,0
74700,4,guardian,0
74701,4,guardian,0
74702,4,guardian,0
74703,4,guardian,0
74704,4,guardian,0
74705,4,guardian,0
74706,4,guardian,0
74707,4,guardian,0
74708,4,guardian,0
74709,4,guardian,0
74710,4,guardian,0
74711,4,guardian,0
74712,4,guardian,0
74713,4,guardian,0
74714,4,guardian,0
74715,4,guardian,0
74716,4,guardian,0
74717,4,guardian,0
74718,4,guardian,0
74719,4,guardian,0
74720,4,guardian,0
74721,4,guardian,0
74722,4,guardian,0
74723,4,guardian,0
74724,4,guardian,0
74725,4,guardian,0
74726,4,guardian,0
74727,4,guardian,0
74728,4,guardian,0
74729,4,guardian,0
74730,4,guardian,0
74731,4,guardian,0
74732,4,guardian,0
74733,4,guardian,0
74734,4,guardian,0
74735,4,guardian,0
74736,4,guardian,0
74737,4,guardian,0
74738,4,guardian,0
74739,4,guardian,0
74740,4,guardian,0
74741,4,guardian,0
74742,4,guardian,0
74743,4,guardian,0
74744,4,guardian,0
74745,4,guardian,0
74746,4,guardian,0
74747,4,guardian,0
74748,4,guardian,0
74749,4,guardian,0
74750,4,guardian,0
74751,4,guardian,0
74752,4,guardian,0
74753,4,guardian,0
74754,4,guardian,0
74755,4,guardian,0
74756,4,guardian,0
74757,4,guardian,0
74758,4,guardian,0
74759,4,guardian,0
74760,4,guardian,0
74761,4,guardian,0
74762,4,guardian,0
74763,4,guardian,0
74764,4,guardian,0
74765,4,guardian,0
74766,4,guardian,0
74767,4,guardian,0
74768,4,guardian,0
74769,4,guardian,0
74770,4,guardian,0
74771,4,guardian,0
74772,4,guardian,0
74773,4,guardian,0
74774,4,guardian,0
74775,4,guardian,0
74776,4,guardian,0
74777,4,guardian,0
74778,4,guardian,0
74779,4,guardian,0
74780,4,guardian,0
74781,4,guardian,0
74782,4,guardian,0
74783,4,guardian,0
74784,4,guardian,0
74785,4,guardian,0
74786,4,guardian,0
74787,4,guardian,0
74788,4,guardian,0
74789,4,guardian,0
74790,4,guardian,0
74791,4,guardian,0
74792,4,guardian,0
74793,4,guardian,0
74794,4,guardian,0
74795,4,guardian,0
74796,4,guardian,0
74797,4,guardian,0
74798,4,guardian,0
74799,4,guardian,0
74800,4,guardian,0
74801,4,guardian,0
74802,4,guardian,0
74803,4,guardian,0
74804,4,guardian,0
74805,4,guardian,0
74806,4,guardian,0
74807,4,guardian,0
74808,4,guardian,0
74809,4,guardian,0
74810,4,guardian,0
74811,4,guardian,0
74812,4,guardian,0
74813,4,guardian,0
74814,4,guardian,0
74815,4,guardian,0
74816,4,guardian,0
74817,4,guardian,0
74818,4,guardian,0
74819,4,guardian,0
74820,4,guardian,0
74821,4,guardian,0
74822,4,guardian,0
74823,4,guardian,0
74824,4,guardian,0
74825,4,guardian,0
74826,4,guardian,0
74827,4,guardian,0
74828,4,guardian,0
74829,4,guardian,0
74830,4,guardian,0
74831,4,guardian,0
74832,4,guardian,0
74833,4,guardian,0
74834,4,guardian,0
74835,4,guardian,0
74836,4,guardian,0
74837,4,guardian,0
74838,4,guardian,0
74839,4,guardian,0
74840,4,guardian,0
74841,4,guardian,0
74842,4,guardian,0
74843,4,guardian,0
74844,4,guardian,0
74845,4,guardian,0
74846,4,guardian,0
74847,4,guardian,0
74848,4,guardian,0
74849,4,guardian,0
74850,4,guardian,0
74851,4,guardian,0
74852,4,guardian,0
74853,4,guardian,0
74854,4,guardian,0
74855,4,guardian,0
74856,4,guardian,0
74857,4,guardian,0
74858,4,guardian,0
74859,4,guardian,0
74860,4,guardian,0
74861,4,guardian,0
74862,4,guardian,0
74863,4,guardian,0
74864,4,guardian,0
74865,4,guardian,0
74866,4,guardian,0
74867,4,guardian,0
74868,4,guardian,0
74869,4,guardian,0
74870,4,guardian,0
74871,4,guardian,0
74872,4,guardian,0
74873,4,guardian,0
74874,4,guardian,0
74875,4,guardian,0
74876,4,guardian,0
74877,4,guardian,0
74878,4,guardian,0
74879,4,guardian,0
74880,4,guardian,0
74881,4,guardian,0
74882,4,guardian,0
74883,4,guardian,0
74884,4,guardian,0
74885,4,guardian,0
74886,4,guardian,0
74887,4,guardian,0
74888,4,guardian,0
74889,4,guardian,0
74890,4,guardian,0
74891,4,guardian,0
74892,4,guardian,0
74893,4,guardian,0
74894,4,guardian,0
74895,4,guardian,0
74896,4,guardian,0
74897,4,guardian,0
74898,4,guardian,0
74899,4,guardian,0
74900,4,guardian,0
74901,4,guardian,0
74902,4,guardian,0
74903,4,guardian,0
74904,4,guardian,0
74905,4,guardian,0
74906,4,guardian,0
74907,4,guardian,0
74908,4,guardian,0
74909,4,guardian,0
74910,4,guardian,0
74911,4,guardian,0
74912,4,guardian,0
74913,4,guardian,0
74914,4,guardian,0
74915,4,guardian,0
74916,4,guardian,0
74917,4,guardian,0
74918,4,guardian,0
74919,4,guardian,0
74920,4,guardian,0
74921,4,guardian,0
74922,4,guardian,0
74923,4,guardian,0
74924,4,guardian,0
74925,4,guardian,0
74926,4,guardian,0
74927,4,guardian,0
74928,4,guardian,0
74929,4,guardian,0
74930,4,guardian,0
74931,4,guardian,0
74932,4,guardian,0
74933,4,guardian,0
74934,4,guardian,0
74935,4,guardian,0
74936,4,guardian,0
74937,4,guardian,0
74938,4,guardian,0
74939,4,guardian,0
74940,4,guardian,0
74941,4,guardian,0
74942,4,guardian,0
74943,4,guardian,0
74944,4,guardian,0
74945,4,guardian,0
74946,4,guardian,0
74947,4,guardian,0
74948,4,guardian,0
74949,4,guardian,0
74950,4,guardian,0
74951,4,guardian,0
74952,4,guardian,0
74953,4,guardian,0
74954,4,guardian,0
74955,4,guardian,0
74956,4,guardian,0
74957,4,guardian,0
74958,4,guardian,0
74959,4,guardian,0
74960,4,guardian,0
74961,4,guardian,0
74962,4,guardian,0
74963,4,guardian,0
74964,4,guardian,0
74965,4,guardian,0
74966,4,guardian,0
74967,4,guardian,0
74968,4,guardian,0
74969,4,guardian,0
74970,4,guardian,0
74971,4,guardian,0
74972,4,guardian,0
74973,4,guardian,0
74974,4,guardian,0
74975,4,guardian,0
74976,4,guardian,0
74977,4,guardian,0
74978,4,guardian,0
74979,4,guardian,0
74980,4,guardian,0
74981,4,guardian,0
74982,4,guardian,0
74983,4,guardian,0
74984,4,guardian,0
74985,4,guardian,0
74986,4,guardian,0
74987,4,guardian,0
74988,4,guardian,0
74989,4,guardian,0
74990,4,guardian,0
74991,4,guardian,0
74992,4,guardian,0
74993,4,guardian,0
74994,4,guardian,0
74995,4,guardian,0
74996,4,guardian,0
74997,4,guardian,0
74998,4,guardian,0
74999,4,guardian,0
75000,4,guardian,0
75001,4,guardian,0
75002,4,guardian,0
75003,4,guardian,0
75004,4,guardian,0
75005,4,guardian,0
75006,4,guardian,0
75007,4,guardian,0
75008,4,guardian,0
75009,4,guardian,0
75010,4,guardian,0
75011,4,guardian,0
75012,4,guardian,0
75013,4,guardian,0
75014,4,guardian,0
75015,4,guardian,0
75016,4,guardian,0
75017,4,guardian,0
75018,4,guardian,0
75019,4,guardian,0
75020,4,guardian,0
75021,4,guardian,0
75022,4,guardian,0
75023,4,guardian,0
75024,4,guardian,0
75025,4,guardian,0
75026,4,guardian,0
75027,4,guardian,0
75028,4,guardian,0
75029,4,guardian,0
75030,4,guardian,0
75031,4,guardian,0
75032,4,guardian,0
75033,4,guardian,0
75034,4,guardian,0
75035,4,guardian,0
75036,4,guardian,0
75037,4,guardian,0
75038,4,guardian,0
75039,4,guardian,0
75040,4,guardian,0
75041,4,guardian,0
75042,4,guardian,0
75043,4,guardian,0
75044,4,guardian,0
75045,4,guardian,0
75046,4,guardian,0
75047,4,guardian,0
75048,4,guardian,0
75049,4,guardian,0
75050,4,guardian,0
75051,4,guardian,0
75052,4,guardian,0
75053,4,guardian,0
75054,4,guardian,0
75055,4,guardian,0
75056,4,guardian,0
75057,4,guardian,0
75058,4,guardian,0
75059,4,guardian,0
75060,4,guardian,0
75061,4,guardian,0
75062,4,guardian,0
75063,4,guardian,0
75064,4,guardian,0
75065,4,guardian,0
75066,4,guardian,0
75067,4,guardian,0
75068,4,guardian,0
75069,4,guardian,0
75070,4,guardian,0
75071,4,guardian,0
75072,4,guardian,0
75073,4,guardian,0
75074,4,guardian,0
75075,4,guardian,0
75076,4,guardian,0
75077,4,guardian,0
75078,4,guardian,0
75079,4,guardian,0
75080,4,guardian,0
75081,4,guardian,0
75082,4,guardian,0
75083,4,guardian,0
75084,4,guardian,0
75085,4,guardian,0
75086,4,guardian,0
75087,4,guardian,0
75088,4,guardian,0
75089,4,guardian,0
75090,4,guardian,0
75091,4,guardian,0
75092,4,guardian,0
75093,4,guardian,0
75094,4,guardian,0
75095,4,guardian,0
75096,4,guardian,0
75097,4,guardian,0
75098,4,guardian,0
75099,4,guardian,0
75100,4,guardian,0
75101,4,guardian,0
75102,4,guardian,0
75103,4,guardian,0
75104,4,guardian,0
75105,4,guardian,0
75106,4,guardian,0
75107,4,guardian,0
75108,4,guardian,0
75109,4,guardian,0
75110,4,guardian,0
75111,4,guardian,0
75112,4,guardian,0
75113,4,guardian,0
75114,4,guardian,0
75115,4,guardian,0
75116,4,guardian,0
75117,4,guardian,0
75118,4,guardian,0
75119,4,guardian,0
75120,4,guardian,0
75121,4,guardian,0
75122,4,guardian,0
75123,4,guardian,0
75124,4,guardian,0
75125,4,guardian,0
75126,4,guardian,0
75127,4,guardian,0
75128,4,guardian,0
75129,4,guardian,0
75130,4,guardian,0
75131,4,guardian,0
75132,4,guardian,0
75133,4,guardian,0
75134,4,guardian,0
75135,4,guardian,0
75136,4,guardian,0
75137,4,guardian,0
75138,4,guardian,0
75139,4,guardian,0
75140,4,guardian,0
75141,4,guardian,0
75142,4,guardian,0
75143,4,guardian,0
75144,4,guardian,0
75145,4,guardian,0
75146,4,guardian,0
75147,4,guardian,0
75148,4,guardian,0
75149,4,guardian,0
75150,4,guardian,0
75151,4,guardian,0
75152,4,guardian,0
75153,4,guardian,0
75154,4,guardian,0
75155,4,guardian,0
75156,4,guardian,0
75157,4,guardian,0
75158,4,guardian,0
75159,4,guardian,0
75160,4,guardian,0
75161,4,guardian,0
75162,4,guardian,0
75163,4,guardian,0
75164,4,guardian,0
75165,4,guardian,0
75166,4,guardian,0
75167,4,guardian,0
75168,4,guardian,0
75169,4,guardian,0
75170,4,guardian,0
75171,4,guardian,0
75172,4,guardian,0
75173,4,guardian,0
75174,4,guardian,0
75175,4,guardian,0
75176,4,guardian,0
75177,4,guardian,0
75178,4,guardian,0
75179,4,guardian,0
75180,4,guardian,0
75181,4,guardian,0
75182,4,guardian,0
75183,4,guardian,0
75184,4,guardian,0
75185,4,guardian,0
75186,4,guardian,0
75187,4,guardian,0
75188,4,guardian,0
75189,4,guardian,0
75190,4,guardian,0
75191,4,guardian,0
75192,4,guardian,0
75193,4,guardian,0
75194,4,guardian,0
75195,4,guardian,0
75196,4,guardian,0
75197,4,guardian,0
75198,4,guardian,0
75199,4,guardian,0
75200,4,guardian,0
75201,4,guardian,0
75202,4,guardian,0
75203,4,guardian,0
75204,4,guardian,0
75205,4,guardian,0
75206,4,guardian,0
75207,4,guardian,0
75208,4,guardian,0
75209,4,guardian,0
75210,4,guardian,0
75211,4,guardian,0
75212,4,guardian,0
75213,4,guardian,0
75214,4,guardian,0
75215,4,guardian,0
75216,4,guardian,0
75217,4,guardian,0
75218,4,guardian,0
75219,4,guardian,0
75220,4,guardian,0
75221,4,guardian,0
75222,4,guardian,0
75223,4,guardian,0
75224,4,guardian,0
75225,4,guardian,0
75226,4,guardian,0
75227,4,guardian,0
75228,4,guardian,0
75229,4,guardian,0
75230,4,guardian,0
75231,4,guardian,0
75232,4,guardian,0
75233,4,guardian,0
75234,4,guardian,0
75235,4,guardian,0
75236,4,guardian,0
75237,4,guardian,0
75238,4,guardian,0
75239,4,guardian,0
75240,4,guardian,0
75241,4,guardian,0
75242,4,guardian,0
75243,4,guardian,0
75244,4,guardian,0
75245,4,guardian,0
75246,4,guardian,0
75247,4,guardian,0
75248,4,guardian,0
75249,4,guardian,0
75250,4,guardian,0
75251,4,guardian,0
75252,4,guardian,0
75253,4,guardian,0
75254,4,guardian,0
75255,4,guardian,0
75256,4,guardian,0
75257,4,guardian,0
75258,4,guardian,0
75259,4,guardian,0
75260,4,guardian,0
75261,4,guardian,0
75262,4,guardian,0
75263,4,guardian,0
75264,4,guardian,0
75265,4,guardian,0
75266,4,guardian,0
75267,4,guardian,0
75268,4,guardian,0
75269,4,guardian,0
75270,4,guardian,0
75271,4,guardian,0
75272,4,guardian,0
75273,4,guardian,0
75274,4,guardian,0
75275,4,guardian,0
75276,4,guardian,0
75277,4,guardian,0
75278,4,guardian,0
75279,4,guardian,0
75280,4,guardian,0
75281,4,guardian,0
75282,4,guardian,0
75283,4,guardian,0
75284,4,guardian,0
75285,4,guardian,0
75286,4,guardian,0
75287,4,guardian,0
75288,4,guardian,0
75289,4,guardian,0
75290,4,guardian,0
75291,4,guardian,0
75292,4,guardian,0
75293,4,guardian,0
75294,4,guardian,0
75295,4,guardian,0
75296,4,guardian,0
75297,4,guardian,0
75298,4,guardian,0
75299,4,guardian,0
75300,4,guardian,0
75301,4,guardian,0
75302,4,guardian,0
75303,4,guardian,0
75304,4,guardian,0
75305,4,guardian,0
75306,4,guardian,0
75307,4,guardian,0
75308,4,guardian,0
75309,4,guardian,0
75310,4,guardian,0
75311,4,guardian,0
75312,4,guardian,0
75313,4,guardian,0
75314,4,guardian,0
75315,4,guardian,0
75316,4,guardian,0
75317,4,guardian,0
75318,4,guardian,0
75319,4,guardian,0
75320,4,guardian,0
75321,4,guardian,0
75322,4,guardian,0
75323,4,guardian,0
75324,4,guardian,0
75325,4,guardian,0
75326,4,guardian,0
75327,4,guardian,0
75328,4,guardian,0
75329,4,guardian,0
75330,4,guardian,0
75331,4,guardian,0
75332,4,guardian,0
75333,4,guardian,0
75334,4,guardian,0
75335,4,guardian,0
75336,4,guardian,0
75337,4,guardian,0
75338,4,guardian,0
75339,4,guardian,0
75340,4,guardian,0
75341,4,guardian,0
75342,4,guardian,0
75343,4,guardian,0
75344,4,guardian,0
75345,4,guardian,0
75346,4,guardian,0
75347,4,guardian,0
75348,4,guardian,0
75349,4,guardian,0
75350,4,guardian,0
75351,4,guardian,0
75352,4,guardian,0
75353,4,guardian,0
75354,4,guardian,0
75355,4,guardian,0
75356,4,guardian,0
75357,4,guardian,0
75358,4,guardian,0
75359,4,guardian,0
75360,4,guardian,0
75361,4,guardian,0
75362,4,guardian,0
75363,4,guardian,0
75364,4,guardian,0
75365,4,guardian,0
75366,4,guardian,0
75367,4,guardian,0
75368,4,guardian,0
75369,4,guardian,0
75370,4,guardian,0
75371,4,guardian,0
75372,4,guardian,0
75373,4,guardian,0
75374,4,guardian,0
75375,4,guardian,0
75376,4,guardian,0
75377,4,guardian,0
75378,4,guardian,0
75379,4,guardian,0
75380,4,guardian,0
75381,4,guardian,0
75382,4,guardian,0
75383,4,guardian,0
75384,4,guardian,0
75385,4,guardian,0
75386,4,guardian,0
75387,4,guardian,0
75388,4,guardian,0
75389,4,guardian,0
75390,4,guardian,0
75391,4,guardian,0
75392,4,guardian,0
75393,4,guardian,0
75394,4,guardian,0
75395,4,guardian,0
75396,4,guardian,0
75397,4,guardian,0
75398,4,guardian,0
75399,4,guardian,0
75400,4,guardian,0
75401,4,guardian,0
75402,4,guardian,0
75403,4,guardian,0
75404,4,guardian,0
75405,4,guardian,0
75406,4,guardian,0
75407,4,guardian,0
75408,4,guardian,0
75409,4,guardian,0
75410,4,guardian,0
75411,4,guardian,0
75412,4,guardian,0
75413,4,guardian,0
75414,4,guardian,0
75415,4,guardian,0
75416,4,guardian,0
75417,4,guardian,0
75418,4,guardian,0
75419,4,guardian,0
75420,4,guardian,0
75421,4,guardian,0
75422,4,guardian,0
75423,4,guardian,0
75424,4,guardian,0
75425,4,guardian,0
75426,4,guardian,0
75427,4,guardian,0
75428,4,guardian,0
75429,4,guardian,0
75430,4,guardian,0
75431,4,guardian,0
75432,4,guardian,0
75433,4,guardian,0
75434,4,guardian,0
75435,4,guardian,0
75436,4,guardian,0
75437,4,guardian,0
75438,4,guardian,0
75439,4,guardian,0
75440,4,guardian,0
75441,4,guardian,0
75442,4,guardian,0
75443,4,guardian,0
75444,4,guardian,0
75445,4,guardian,0
75446,4,guardian,0
75447,4,guardian,0
75448,4,guardian,0
75449,4,guardian,0
75450,4,guardian,0
75451,4,guardian,0
75452,4,guardian,0
75453,4,guardian,0
75454,4,guardian,0
75455,4,guardian,0
75456,4,guardian,0
75457,4,guardian,0
75458,4,guardian,0
75459,4,guardian,0
75460,4,guardian,0
75461,4,guardian,0
75462,4,guardian,0
75463,4,guardian,0
75464,4,guardian,0
75465,4,guardian,0
75466,4,guardian,0
75467,4,guardian,0
75468,4,guardian,0
75469,4,guardian,0
75470,4,guardian,0
75471,4,guardian,0
75472,4,guardian,0
75473,4,guardian,0
75474,4,guardian,0
75475,4,guardian,0
75476,4,guardian,0
75477,4,guardian,0
75478,4,guardian,0
75479,4,guardian,0
75480,4,guardian,0
75481,4,guardian,0
75482,4,guardian,0
75483,4,guardian,0
75484,4,guardian,0
75485,4,guardian,0
75486,4,guardian,0
75487,4,guardian,0
75488,4,guardian,0
75489,4,guardian,0
75490,4,guardian,0
75491,4,guardian,0
75492,4,guardian,0
75493,4,guardian,0
75494,4,guardian,0
75495,4,guardian,0
75496,4,guardian,0
75497,4,guardian,0
75498,4,guardian,0
75499,4,guardian,0
75500,4,guardian,0
75501,4,guardian,0
75502,4,guardian,0
75503,4,guardian,0
75504,4,guardian,0
75505,4,guardian,0
75506,4,guardian,0
75507,4,guardian,0
75508,4,guardian,0
75509,4,guardian,0
75510,4,guardian,0
75511,4,guardian,0
75512,4,guardian,0
75513,4,guardian,0
75514,4,guardian,0
75515,4,guardian,0
75516,4,guardian,0
75517,4,guardian,0
75518,4,guardian,0
75519,4,guardian,0
75520,4,guardian,0
75521,4,guardian,0
75522,4,guardian,0
75523,4,guardian,0
75524,4,guardian,0
75525,4,guardian,0
75526,4,guardian,0
75527,4,guardian,0
75528,4,guardian,0
75529,4,guardian,0
75530,4,guardian,0
75531,4,guardian,0
75532,4,guardian,0
75533,4,guardian,0
75534,4,guardian,0
75535,4,guardian,0
75536,4,guardian,0
75537,4,guardian,0
75538,4,guardian,0
75539,4,guardian,0
75540,4,guardian,0
75541,4,guardian,0
75542,4,guardian,0
75543,4,guardian,0
75544,4,guardian,0
75545,4,guardian,0
75546,4,guardian,0
75547,4,guardian,0
75548,4,guardian,0
75549,4,guardian,0
75550,4,guardian,0
75551,4,guardian,0
75552,4,guardian,0
75553,4,guardian,0
75554,4,guardian,0
75555,4,guardian,0
75556,4,guardian,0
75557,4,guardian,0
75558,4,guardian,0
75559,4,guardian,0
75560,4,guardian,0
75561,4,guardian,0
75562,4,guardian,0
75563,4,guardian,0
75564,4,guardian,0
75565,4,guardian,0
75566,4,guardian,0
75567,4,guardian,0
75568,4,guardian,0
75569,4,guardian,0
75570,4,guardian,0
75571,4,guardian,0
75572,4,guardian,0
75573,4,guardian,0
75574,4,guardian,0
75575,4,guardian,0
75576,4,guardian,0
75577,4,guardian,0
75578,4,guardian,0
75579,4,guardian,0
75580,4,guardian,0
75581,4,guardian,0
75582,4,guardian,0
75583,4,guardian,0
75584,4,guardian,0
75585,4,guardian,0
75586,4,guardian,0
75587,4,guardian,0
75588,4,guardian,0
75589,4,guardian,0
75590,4,guardian,0
75591,4,guardian,0
75592,4,guardian,0
75593,4,guardian,0
75594,4,guardian,0
75595,4,guardian,0
75596,4,guardian,0
75597,4,guardian,0
75598,4,guardian,0
75599,4,guardian,0
75600,4,guardian,0
75601,4,guardian,0
75602,4,guardian,0
75603,4,guardian,0
75604,4,guardian,0
75605,4,guardian,0
75606,4,guardian,0
75607,4,guardian,0
75608,4,guardian,0
75609,4,guardian,0
75610,4,guardian,0
75611,4,guardian,0
75612,4,guardian,0
75613,4,guardian,0
75614,4,guardian,0
75615,4,guardian,0
75616,4,guardian,0
75617,4,guardian,0
75618,4,guardian,0
75619,4,guardian,0
75620,4,guardian,0
75621,4,guardian,0
75622,4,guardian,0
75623,4,guardian,0
75624,4,guardian,0
75625,4,guardian,0
75626,4,guardian,0
75627,4,guardian,0
75628,4,guardian,0
75629,4,guardian,0
75630,4,guardian,0
75631,4,guardian,0
75632,4,guardian,0
75633,4,guardian,0
75634,4,guardian,0
75635,4,guardian,0
75636,4,guardian,0
75637,4,guardian,0
75638,4,guardian,0
75639,4,guardian,0
75640,4,guardian,0
75641,4,guardian,0
75642,4,guardian,0
75643,4,guardian,0
75644,4,guardian,0
75645,4,guardian,0
75646,4,guardian,0
75647,4,guardian,0
75648,4,guardian,0
75649,4,guardian,0
75650,4,guardian,0
75651,4,guardian,0
75652,4,guardian,0
75653,4,guardian,0
75654,4,guardian,0
75655,4,guardian,0
75656,4,guardian,0
75657,4,guardian,0
75658,4,guardian,0
75659,4,guardian,0
75660,4,guardian,0
75661,4,guardian,0
75662,4,guardian,0
75663,4,guardian,0
75664,4,guardian,0
75665,4,guardian,0
75666,4,guardian,0
75667,4,guardian,0
75668,4,guardian,0
75669,4,guardian,0
75670,4,guardian,0
75671,4,guardian,0
75672,4,guardian,0
75673,4,guardian,0
75674,4,guardian,0
75675,4,guardian,0
75676,4,guardian,0
75677,4,guardian,0
75678,4,guardian,0
75679,4,guardian,0
75680,4,guardian,0
75681,4,guardian,0
75682,4,guardian,0
75683,4,guardian,0
75684,4,guardian,0
75685,4,guardian,0
75686,4,guardian,0
75687,4,guardian,0
75688,4,guardian,0
75689,4,guardian,0
75690,4,guardian,0
75691,4,guardian,0
75692,4,guardian,0
75693,4,guardian,0
75694,4,guardian,0
75695,4,guardian,0
75696,4,guardian,0
75697,4,guardian,0
75698,4,guardian,0
75699,4,guardian,0
75700,4,guardian,0
75701,4,guardian,0
75702,4,guardian,0
75703,4,guardian,0
75704,4,guardian,0
75705,4,guardian,0
75706,4,guardian,0
75707,4,guardian,0
75708,4,guardian,0
75709,4,guardian,0
75710,4,guardian,0
75711,4,guardian,0
75712,4,guardian,0
75713,4,guardian,0
75714,4,guardian,0
75715,4,guardian,0
75716,4,guardian,0
75717,4,guardian,0
75718,4,guardian,0
75719,4,guardian,0
75720,4,guardian,0
75721,4,guardian,0
75722,4,guardian,0
75723,4,guardian,0
75724,4,guardian,0
75725,4,guardian,0
75726,4,guardian,0
75727,4,guardian,0
75728,4,guardian,0
75729,4,guardian,0
75730,4,guardian,0
75731,4,guardian,0
75732,4,guardian,0
75733,4,guardian,0
75734,4,guardian,0
75735,4,guardian,0
75736,4,guardian,0
75737,4,guardian,0
75738,4,guardian,0
75739,4,guardian,0
75740,4,guardian,0
75741,4,guardian,0
75742,4,guardian,0
75743,4,guardian,0
75744,4,guardian,0
75745,4,guardian,0
75746,4,guardian,0
75747,4,guardian,0
75748,4,guardian,0
75749,4,guardian,0
75750,4,guardian,0
75751,4,guardian,0
75752,4,guardian,0
75753,4,guardian,0
75754,4,guardian,0
75755,4,guardian,0
75756,4,guardian,0
75757,4,guardian,0
75758,4,guardian,0
75759,4,guardian,0
75760,4,guardian,0
75761,4,guardian,0
75762,4,guardian,0
75763,4,guardian,0
75764,4,guardian,0
75765,4,guardian,0
75766,4,guardian,0
75767,4,guardian,0
75768,4,guardian,0
75769,4,guardian,0
75770,4,guardian,0
75771,4,guardian,0
75772,4,guardian,0
75773,4,guardian,0
75774,4,guardian,0
75775,4,guardian,0
